text	labels
"The Star Trek Collection is a worthy hobby and certainly the largest of the television series DVD Collections (The Original Series, The Next Generation, Deep Space Nine, Voyager and Enterprise). At around 1100 minutes per box (a few hours less than the TOS seasons) we are still looking at approx 30 boxes with 700 hours of viewing. That is 1 month of non-stop Star Trek. No DVD series comes remotely close to that. Get going collecting right now and build up on each succession over the years. By the end you will have a very serious anthology that defines the word awe. This is the kind of item that requires 1 hour a day of your time for the next few years. It is a cherished memory that served your fathers and will serve your children also. Our very planet, Earth, has advanced because of Gene Roddenberry's admirable concept. Roddenberry nailed the premise of the series when he said that he wanted to create a show with characters that we could look up too. `The Bridge' members are like our family. Watch what they do. Then go and spend your life striving for the same on Earth. What engineer, medic, scientist, teacher, worker can not say that Star Trek has not influenced them? The show is this significant in the development of our species. Even Christians respect and quote its authority and it is not hard to see why. The DVD case is not quite as fancy as the TOS (The Original Series) cases. The TNG case is supposed to resemble a TNG crew briefcase. The case opens to reveal the disc booklet inside a sleeve. Sliding the disc booklet out of the sleeve and flipping it open reveals a spread of 7 discs. There are 4 episodes per disc. However the last disc, disc 7, only has two episodes, for a grand total of 26 episodes (TOS has 8 Discs, 30 episodes). The rest of disc 7 is devoted to Star Trek interviews and trailers with the usual expected extras...and then some more. The episodes are ordered not in the sequence they where filmed, but in the sequence that they aired, however each episode has been numbered according to the order they where filmed in. This means on one disc you have shows 4, 2, 12 and 1, in that order. The sound has also been remastered to 5:1 Dolby Digital! Since the show was shot in full frame, these dimensions are retained.Star Trek, The Next Generation (TNG), Season One, had an amazing impact when it was first broadcast. An instant hit and a milestone in television serials (it ran for 7 seasons unlike its predecessor that ran for 3), its characters and new look Enterprise had us glued to the TV with the first computer generated images of our solar system as Captain Picard utters the immortal words... `To baldly'... I mean... `To boldly go where no man'... I mean... `To boldly go where no one has gone before.' Viewing the episodes in the order they where filmed does not show a vision in the shaping as per the TOS series but is more of the same again (even remaking some TOS episodes), this time with more characters, more action and more special effects. SEASON 1All of the main characters in the TNG series are in episode one, Captain Jean-Luc Picard,  Commander William T. Riker,  Lieutenant/Lt. Commander Geordi La Forge, Lieutenant Tasha Yar, Lieutenant Worf, Commander Dr. Beverly Crusher, Lt. Commander/Commander Deanna Troi, Lt. Commander Data and Ensign Wesley Crusher.  Only Natasha Yar quits before the first season is finished. Commander Dr. Beverly Crusher is replaced by Doctor Katherine Pulaski for Season two. Ensign Wesley Crusher is only sometimes reoccurring after Season four. The Enterprise itself is beautifully rendered with additional areas such as the holodeck allowing for almost any environment at the users choosing, playing an important function in many episodes. The use of computer generated images (a ground-breaking television experience back in 1987!) allowed for inspirational subspace sequences, planets, backdrops, an improved bridge main viewer and windows! Advances in makeup effects brought new alien characters to life and allowed an actor to appear as if he where indeed an android. TNG Season One attempts to relate with TOS by reviving similar stories while at the same time adding on additional insights into new and fascinating sci-fi theory while retaining most of the character arcs that made TOS so interesting. The stories (also written by TOS's DC Fontana) are as fresh today as they where in the late 80s, early 90s, when TNG first aired. Season One of TNG is mostly about deities, infections, alien cultures, galactic politics, time travel, alien forces, mind control, family matters, computer malfunctions and Starfleet Academy. There are also the unforgettable episodes `Encounter at Farpoint' which introduces us to the crew of the Enterprise and the mysterious Q,  `Where No One has Gone Before' a wonderful story about travelling the cosmos, `Datalore' which features two Data characters, `Heart of Glory' with some in-depth revelations about Klingons , `Skin of Evil' featuring some remarkable effects for its time with a very sad ending, and the classic `Conspiracy' (this episode is uncut, which features some violent scenes involving a head explosion edited from some daytime television showings [so parents be cautious]) about an invasion of the body snatchers type takeover of Starfleet. The bottom line for TNG: Season One is that it will bring back some enormously delightful memories for those who where awe inspired by it when it first came out. Although we can debate about which is the better series, TNG or TOS, we still absolutely adore both. We might miss Kirk rolling about the desert scrub with a seven foot man in a rubber reptile costume, but hearing Picard saying `make it so' just makes our day.SEASON 2Season Two, still carries on with repeating much of the stories in TOS, revamping them and then adding some new stuff of its own, boosting Data's screen time, bumping up the computer generated graphics to allow for things like shuttlecraft launching and manoeuvres, improved alien CGI and an enhancement in particle effects. They even attempt a type of morphing. Most of the main characters from Season One are here, Captain Jean-Luc Picard, Commander William T. Riker (now with a beard), Lieutenant Commander Geordi La Forge, Lieutenant Commander Worf (letting his hair grow), Commander Deanna Troi (complete with low-cut red starfleet costume), Lt. Commander Data and Ensign Wesley Crusher. However obviously Commander Lieutenant Tasha Yar is gone but so is Dr. Beverly Crusher (who was not bad-looking), replaced by Doctor Katherine Pulaski (who looks like your granny!) for Season Two because Dr. Crusher has been reassigned to Starfleet Medical as explained in episode one of Season Three (in reality the TNG writers where having difficulties in developing Crusher's character, would later reinstate her for Season Three, dropping Pulaski because they felt her character was not working). Colm Meaney as Miles Edward O'Brien, Navigation from Season One gets more screentime, while the new Whoopi Goldberg chatacter, Guinan, is the wise El Aurian bartender in 10 Forward, the new bar room where the Enterprise crew get to relax. Except for this extra area the Enterprise itself has not gone undergone much of a revamp and this season is far more Enterprise based than Season One, or all of TOS, meaning Season Two has less planetary exploration stories which is a bit of a drawback, but sets a new standards in the `hotel in space' feel that would produce the `Deep Space Nine' series. Season Two of TNG is mostly about alien impregnation, mystery space, AI, the holodeck, interplanetary relations, rapid aging, justice, shape-shifting, time travel, family, the prime directive, kidnapping, cloning, war games and infections. The big plus side to not having that much planetary exploration is that there are lots of stories with Klingons and the first encounter with the BORG! The unforgettable episodes are, `Elementary, Dear Data' where Data takes on his Sherlock Holmes persona and we are introduced to the Moriarty character. `Loud as a Whisper' is about a deaf and dumb peace negotiator. `A Matter of Honor' is where Riker serves on a Klingon battleship. `Q Who?' may well be the best episode here because it is the first time we meet the Borg. The last episode of Season Two `Shades of Gray' may be one of the worst Star Trek episodes ever, which uses Riker's memories from Seasons One and Two to make up an entire episode and even includes the uncut scenes for the Season One episode `Conspiracy' featuring the violent head explosion edited from some daytime television showings [so parents be cautious again]). The bottom line for TNG: Season Two is that for all it shortcomings because of lack of beaming down, we get the Borg and lots and lots of Klingons. At this stage in the saga we might still miss Kirk rolling about the desert scrub with a seven foot man in a rubber reptile costume, but how will Picard defeat those assimilating half-man, half-machine entities that are heading his way? He better ""make it so"" with Season Three.SEASON 3It was the dawn of the 90s and since CGI had undergone some development, the improvements can be seen not only in the new opening sequence, but with better looking planets (complete with moving gaseous atmospheres) and major enhancements in particle effects. Towards the end it undergoes new model development, lighting and subspace effects of a movie budget look. The crew uniform has changed with a new type of collar. Most of the main characters from Season Two are here, Captain Jean-Luc Picard, Commander William T. Riker (now with a bigger belly), Lieutenant Commander Geordi La Forge, Lieutenant Commander Worf (letting his hair grow even more), Commander Deanna Troi (with more makeup, costume changes and even an aerobics outfit [that really isn't as good as it sounds]), Lieutenant Commander Data and Ensign Wesley Crusher (new hairdo). Dr. Beverly Crusher is back (initially with a terrible hairdo that gets better) and Doctor Katherine Pulaski has been dropped from the show never to reappear again. Pulaski's disappearance is not officially explained (in reality Diana Muldaur was told her character was not working and she was offered a role in L.A. Law instead. McFadden was asked to rejoin the series again) the crew do act like she has just left because her time was up with Dr. Crusher making reference to Pulaski's work in Episode four. Commander Lieutenant Tasha Yar makes a surprise guest appearance for one episode! Dwight Schultz (Murdoch from the A-Team) makes his first appearance as Lieutenant `Reg' Barkley, who would have a reoccurring role. Colm Meaney is here again as Miles Edward O'Brien, Navigation, doesn't have much of a role boost since Season Two, while the Whoopi Goldberg's Guinan character of the wise El Aurian, the bartender in 10 Forward, has her background further developed. Season Three of TNG is mostly about nanotechnology, colonization, super aliens, the prime directive, orphans, ancient space booby traps, Romulans, wormholes, peace negotiations, defectors, super humans, terrorism, Q, court inquisitions, parallel universes, AI, Klingon high councils, captivity experiments, time travellers, biological space crafts, morale, the first law of robotics, Vulcans, Sarek, evolutionary speciation, and the Borg. Unlike Season Two there is much more planetary exploration and lots of alien encounters. There are loads of unforgettable episodes in this Season, ""Evolution"" where nanotechnology takes over the Enterprise, ""The Survivors"" is a mystery about a single household that is the only structure to survive an alien invasion on a whole planet, ""Who Watches The Watchers?"" is about the prime directive failing when the Enterprise team are spotted and kidnapped, ""Offspring"" sees Data creating another sentient android, ""Sins of the Father"" has Worf return to his Klingon homeworld to defend his family honour, ""Hollow Pursuits"" has Lt. Barkley fantasizing about crew members in the Holodeck, ""Sarek"" is about the Vulcan of the same name from Star Trek: The Original Series, who is back for what looks like his final peace negotiation, and of course the pot-boiler end episode of ""The Best of Both Worlds, Part I"" (widely acclaimed as one of the best Star Trek episodes ever!) marks the grand entrance of Locutus of Borg onto the scene. The bottom line for TNG: Season Three is that it is often cited by fans as the best TNG Season and is probably the first of the Seasons to really be worth the price tag demanded of these very expensive box sets. In Season Three everyone seems to have matured, included the writers who are giving us exactly what we want and the series has a serious enough budget to make every episode look like a movie, especially towards the end. There is lots in this season to enjoy and of course not since J.R. Ewing had been shot did we get the kind of cliff-hanger episode that ""The Best of Both Worlds, Part I"" would deliver on, meaning every Trekie (and who wasn't at this time) across the planet from LA to Hong Kong had to wait all summer to learn how Picard could be saved. There is no time to loose!!! Onto Season Four. .... wooosshhhh.SEASON 4Not since J.R. Ewing had been shot did we get the kind of cliff-hanger episode that ""The Best of Both Worlds, Part I"" would deliver on at the end of Season III, meaning every Trekie (and who wasn't at this time) across the planet from LA to Hong Kong had to wait all summer to learn how Picard could be saved. There was no time to lose!!! Onto Season Four. .... wooosshhhh... so here we are. With Season Three it was the dawn of the 90s and CGI had undergone some development and improvements (better looking planets with moving gaseous atmospheres, particle effects, lighting and subspace effects). With Season Three things started to have more of a movie budget look. Season Four tries to maintain that class. Most of the main characters from Season Two are here, Captain Jean-Luc Picard, Commander William T. Riker, Lieutenant Commander Geordi La Forge, Lieutenant Commander Worf (who keeps growing that hair), Commander Deanna Troi, Lieutenant Commander Data, Dr. Beverly Crusher and Ensign Wesley Crusher (now a Starfleet officer with full uniform, also departs from TNG half way through this Season, and has a recurring role instead of a main character in the remaining three seasons). Colm Meaney is here again as Miles Edward O'Brien and Whoopi Goldberg's Guinan. Lots of characters who had small episode roles are back for Season Four such as Worf's lover K'Ehleyr, the Traveller, K'Mpec the Klingon leader, Duras whose dishonesty caused Worf's discommendation and the Romulan Tomalak. There is also a surprise character at the end of this season. Season Four of TNG is mostly about the Borg, family, Dr. Soong and the AI emotion chip, adoption, the space-time continuum, hostage rescue, the Klingon High Council, Romulans, alternative universes, holographic projection, survival,  loosing special abilities, renegade captains, the devil, amnesia, first contact, love, nightmares, mutations, super intelligence, Robin Hood, witch hunt trials, euthanasia, host life forms, mind control and honour. Like Season Three most the episodes in Season Four have great stories, combining both planetary exploration and the life of the crew instead of dealing with either one or the other as the initial seasons did. It is a well balanced season overall and a good deal more exciting than maybe its three previous seasons now that things are firmly established. Apart from containing Part II of `The Best of Both Worlds', the introduction of the Cardassians, who would become major players in the Star Trek: Deep Space Nine franchise, makes it even more valuable. There are loads of unforgettable episodes in this Season, `The Best of Both Worlds, Part II' concludes the cliff-hanger from Season Three with some great battle special effects, `Family' has Picard going home to see his brother and family, `Brothers' features Dr. Soong who is Data's creator, `Reunion' returns to the story of Worf and his Klingon dishonour, `The Wounded' features the Cardassians for the first time, `Clues' has Data disobeying Picard, `First Contact' sees Riker exposed as an alien on a planet he is monitoring, the `The Nth Degree' has Barclay taking control of the Enterprise with his new special powers of intelligence, `QPid' for its historical recreation of Robin Hood and of course `Redemption, Part I' which deals with Worf's dishonour. The bottom line for TNG: Season Four is that it keeps up the pace of Season Three, and is worth the price tag demanded of these very expensive box sets. Everyone has matured and the writers are giving us exactly what we want. Although not quite the cliff-hanger end episode that ""The Best of Both Worlds, Part I"" was, `Redemption, Part I' still concerns the loss of a main character to the other side and introduces the surprise return of a person we know. We are left asking ourselves, if the `hard man' is really gone and why does `she' look like a Romulian! As Picard would say ""I can live with a mystery"" but we just can't! Onto Season Five as quick as we can...SEASON 5Season 5 has a remarkable improvement in visual effects. The display panels on the enterprise are more interactive. The camera can now pan as special effects take place. Deep space battles seem more intense. We also get a new Star Trek title graphic in the opening sequence. The cliff-hanger conclusion of ""Redemption, Part II"" is a great episode although slightly lacking in the promise of a civil war battle between Klingons, Romulans and the Federation, turns out to be more of a character episode than the big epic battler we thought we would get. None-the-less, it is still a good episode that reveals some things about the family of Tasha Yar. Most of the main characters from Season Two are here, Captain Jean-Luc Picard (with a new red suede coat and grey uniform), Commander William T. Riker, Lieutenant Commander Geordi La Forge (who sports a new beard in one episode), Lieutenant Commander Worf (who left the Enterprise in Season Four), Commander Deanna Troi, Lieutenant Commander Data and Dr. Beverly Crusher. Ensign Wesley Crusher (who departed from Season Four half way and has a recurring role instead of a main character in the remaining three seasons) returns for some episodes but is mainly replaced by the new Ensign Ro Laren, a Bajoran. Colm Meaney is here again as Miles Edward O'Brien as is Whoopi Goldberg's Guinan. Alexander Rozhenko as Worf's son now has a reoccurring role since Season Four. Keiko O'Brien, (Miles O'Brien's wife) is firmly established as a reoccurring character. Watch out for the special appearances of Ashley Judd as Ensign Robin Lefler and Leonard Nimoy as Spock! Whoot! Whoot! Strangely enough this is the only season where Q, of the omnipotent Q Continuum, does not make an appearance. Lieutenant Reginald Barclay, engineer is also absent from this Season. Season Four of TNG is mostly about the Klingon High Council, Romulans, communication, Bajora, crystalline entities, disasters, addiction, reunification, time travel, parenting, telekinesis, eugenics, amnesia, possession, euthanasia, sexual repression, time warps, children, cover-ups, sexual attraction, imaginary friends, Borg, invisibility, alternative lives and phase shifting. Like Season Four most the episodes in Season Five have great stories, a perfect balance of planetary exploration and the life of the crew. It much more of the same as in Season Four with the better episodes being `Redemption, Part II', `Darmok' an interesting episode about language, the introduction of the Bajora and Ensign Ro, the Silicon Avatar makes a return, `Unification', Part I and II (both here) with Spock may be one of the most popular double episodes in the whole TNG franchise, certainly more popular than `Time's Arrow', Part I which ends this season with the possibility of something strange happening to Data on Earth. `The Masterpiece Society' shows what happens when a special genetically engineered race has contact from the outside world. Huge of Borg also makes his first appearance in `I, Borg'. Apart from the `Unification' double episode, the instalments `Ethics', about Worf undergoing a major controversial surgical operation and `The Game', when entertainment becomes mind control, have both achieved cult status as some of the best TNG episodes ever aired. Season Five unfortunately has some dull episodes too, many of which occur in the second half of the season, so the best stuff is within the first four discs. It doesn't really create much drive to push for a quick follow up with Season Six, but no doubt because Six is as good as Five was, then we are there for it. As a note: ""Redemption part II"" - this episode received as 12 age rating in the UK, because it contains Klingon ritual head butting. `Violations' also has sexually violent content (psychic rape). Parents may want to be cautious and view those two episodes before showing it to children. If you are going to move onto Season Six then you will probably want to know that during Season Six the crew make contact with Deep Space Nine. So if you get Deep Space Nice: Season One you can sync up the star dates and watch both franchises in chronological order. If you are in for Six you may also be in for Season One of DS9!SEASON 6Season 6 is generally considered the pinnacle of the series for the wind down to the Season 7 conclusion and of course the wake of popularity that Star Trek, Deep Space Nine: Season 1 whipped up while Season 6 was running. 1993 was TV Sci-Fi heaven with fans getting a double dose of ST for the year. This means for the folks who have been watching TOS and TNG, now is the time to do a special chronological order of star dates alternating between TNG Season 6 and DS9 Season 1. You can find the order if you search the new for it. TNG has really good stories while DS9 gets the effects. We are no longer happy to see a new interactive flat panel as the driving force of a story. Season 6 answers with substance to characters and stories with some surprises (Picard acting like a Russian is hysterical. Would you sacrifice his authority role for that quality humour from him from time to time? Maybe yes!). The conclusion of ""Time's Arrow"" is not the best cliff-hanger but sufficient. Most of the main characters from Season Two are here, Captain Jean-Luc Picard, Commander William T. Riker, Lieutenant Commander Geordi La Forge, Lieutenant Commander Worf, Commander Deanna Troi, Lieutenant Commander Data and Dr. Beverly Crusher. Ensign Wesley Crusher (who departed from Season Four half way and has a recurring role instead of a main character in the remaining seasons) returns for some episodes but is mainly replaced by the new Ensign Ro Laren, a Bajoran. Colm Meaney is here again as Miles Edward O'Brien but will be transferred to DS9 (his absence is not mentioned). Whoopi Goldberg's Guinan is back along with Alexander Rozhenko. Keiko O'Brien, (Miles O'Brien's wife) will also leave for DS9. Lieutenant Reginald Barclay, engineer is back after being absent from Season 5. Season 6 of TNG is mostly about transporter psychosis, empaths, Scotty!, alien abductions, Q, age regression, android dreams, artificial life, Cardassians, Prof. Moriarty, love, Romulan defection, destiny, Klingon birthrights, thieves, command ethics, origins of life, insanity, murder, faith, doubles, time travel and the Borg. Like Season 5 most the episodes in Season 6 have above average sci-fi stories, combing planetary exploration and the life of the crew. Memorable episodes include, A Fistful of Datas, The Quality of Life, Ship in a Bottle, Face of the Enemy, Birthright and lessons. There are three very good episodes which really make the season worth. Tapestry sees Picard given the opportunity to relive his youth without the night he fought with a gang who stabbed him through the heart. Suspicion is a great whodunit episode (of which there are a few) with one of the coolest Star Trek aliens ever (should have made him a main character). Descent Part I is a very nice slight of hand trick. You will keep thinking Hugh right up until the last second.SEASON 7Star Trek: Season 7 is of course winding down to a conclusion, making way for some Star Trek films, but in reality it is Deep Space Nine: Season 2 (DS9: Season 1 starts in star date chronological order with TNG: Season 6) that is the new trek. Fans of Star Trek got their twofold measure of these series through 1993 and 1994 making it an exceptional SF TV era. The conclusion of ""Descent, Part II"" has the finale of Lore. Most of the main characters from Season Two are here, Captain Jean-Luc Picard, Commander William T. Riker, Lieutenant Commander Geordi La Forge, Lieutenant Commander Worf, Commander Deanna Troi, Lieutenant Commander Data and Dr. Beverly Crusher. Ensign Wesley Crusher (who departed from Season Four half way and has a recurring role instead of a main character in the remaining seasons) returns for one episode. While Ensign Ro Laren, a Bajoran, was supposed to replace him, she only appears in one episode in Season 7, although the episode is a major one focused on her. Colm Meaney shows up again as Miles Edward O'Brien for the last episode. Whoopi Goldberg's Guinan is gone without explanation (see the movie ""Star Trek: Nemesis"" on her). Alexander Rozhenko is back. Keiko O'Brien, (Miles O'Brien's wife) is not here either (after leaving for DS9). Lieutenant Reginald Barclay, engineer, is back again. Season 6 of TNG is mostly about Lore, emotional studies, interfaces, mercenaries, nightmares, psychic trauma, Beverly and Picard, warp travel environmental damage, data's mother, alternate realities, the Pegasus, Worf's human brother, incubus, top secret missions, radiation sickness, deities, Troi and Worf, reverse evolution, Wesley and the Traveller, Klingon right of ascension, Picard's son, abiogenesis, Ro Laren and time travel. While there are some hit and miss episodes and a really terrible one (""Masks"" for example is one of the worst of the entire franchise) most are well above average and some are incredible. Memorable episodes include, Gambit, Forces of Nature, Inheritance, Lower Decks, Thine Own Self, Journey's end and Bloodlines. The Pegasus is probably the best episode of the Season, but the finale ""All good things..."" is really where it is at with some good aging effects, a possible future with an older looking cast and an futuristic Enterprise to die for. The series ends very warmly and with a nicer note about the possibilities of looking within instead of charting stars and galaxies for a newer greater trek. In short there is nothing like ST:TNG. It evolved TV serials into mega media and ran for a full span of 7 years. It set a new benchmark and placed the bar as high as the stars. All we can say about this awe-inspiring series can be summed up in one word... ...AMEN. "	1
i was really looking foward to watching this one as i have seen the box and looked at the reviews here,so i was upset when i watched this sad movie. gary graham(t.v.'s alien nation) is a robot jox,which means he pilots a large voltron like machine which are used as fighting weapons in a future where war is no longer fought! the f/x are not very good and the story is paper thin,only the acting is good,but it can't save this one from being just a let down. skip it	0
"Someone named ""NDB"" (and I'm willing to bet a princely sum of money that he goes by ""NDBoston"" in certain other online venues...ahem) hit it right on the head.  There is no curse.  There never was.  Glad that the phantasm of a curse managed to put Dan Shaughnessy's kids through college OK, but the Red Sox have had damned good reasons why they've lost over the years, and none of them has to do with ghosts, specters, curses or other figments of the imagination.None of which takes away from the unbridled joy that we all feel in Red Sox Nation at this wonderful, beautiful championship.  (By the way, NDB, Shank is still gonna prime that pump.  Check this site for enthralling details of the windy-titled ""Legend of the Curse of the Bambino,"" due to hit stores in May, and deep-discount racks in July or August at the latest.)"	0
"I remember way back in '80 when this movie was the buzz of Hollywood. That is, the buzz on Johnny Carson.  The media killed this movie before anybody had the chance to judge it for itself.Yet, in the mid 80's, it came out on both Betamax and VHS, and naturally I bought me a Beta copy to judge for myself what kind of a movie it was.First, it is not a drive in movie or one made for mass consumption.  It is long and intraclly woven together.  it is lavish and sometimes loud.  It is a brutal slap in the face to ""Manifest Destiny"" and a cruel dig to the sickos that even today claim that this is ""God's"" country.  As if their 'God"" gave them wealth and privilige and that this God justifies revolution, massacre and war.Many comparisons can be mase with the America of the late 19th century and the America ruled presently by King George W. and his robber barons of Capitalism.  But it is now, as then, much more conveniant to steer the ""common man"" into their churches, into their army,  into their lies.  The enemy is those ""illegal aliens"" those in the ""gay agenda,"" those who dare to investigate or challenge the status quo.  Kris Kristofferson plays a mayor/sherriff if wealth and means who (shock-shock) sides with the common man and the undertrodden.  When another of his ""breeding and class"" challenges him on why he stands up for the underdogs and not his own class, he replies to the creep:  ""You are not of my class, to be of my class you first have to die and be born again!""This is a revolutionary movie, meant to be savored, each and every minute of it.  This movie dares you to look at  things usually not into history books or shown on the History Channel"	1
I'm not a fan of Stephen King film adaptations.  The only one I like is Carrie bec it was directed by Brian DePalma and featured terrific performances by Sissy Spacek and Piper Laurie.  Cujo is boring and not all that suspenseful.  I couldn't wait for it to end.  Not worth purchasing.  Okay as a rental	0
The is a tragic but very true to life depiction of the degradation caused by addiction to individuals, families, and society. The film is graphic in its depiction of addiction, but as an addiction counselor, who is an addict and alcoholic in recovery, it is very close to actual tragic events I have seen in the world of addiction. The emotionally disturbing events that take place in the lives of the main characters are exactly the very real things that addiction counselors are seeking to prevent. These events are the end of untreated or unchecked addiction for far too many. Unfortunately, even though some of the content may be offensive to some, it is a starkly true depiction of what the reality for some addicts becomes. Even though the film may leave one emotionally upset for a time, it is a worthwhile film to break through false pretenses about addiction's final results and the glossing over of the degradation addiction can and does lead to in real life. Watch and learn the truth about severe addiction	1
"I grew up with the original DS.  I also saw the two ""spin off"" movies: ""House of Dark Shadows"" and ""Night of Dark Shadows.""  Needless to say I was extremely excited about the ""revival,"" and I wasn't disappointed.  I felt that Dan Curtis was actually able to improve upon the original, by tightening up the script and employing wonderful actors who fit like the proverbial glove.  The original Barnabus was played by Jonathan Frid who was a Shakespearian trained actor and, Ben Cross is a member of the Royal Shakespearian Theatre in London.  I loved that the revival was able to be more overtly sexual, which as any fan of vampires must know is an essential element of the myth.  And I must say this series lived up to my every expectation.  Dan Curtis took the original and made it completely accessible to older viewers who have such fond memories of the 1963 soap opera.  I looked forward to 3:30 every day after school.  It's too bad that the Gulf War killed it.  Yes it did!  I was there.  After the Sunday, Monday miniseries, that Friday was to air the first ""episode.""  However it was pre-empted by coverage of the War.  Too, too bad.  I taped it, but unfortunately the last few episodes were accidentally taped over.  I am so glad to know that I can order it now in it's magical entirety.  I'm ordering it right now!  Thank you Amazon!!!!!!!If you are a fan of things that go bump in the night, you will LOVE this series!!!!"	1
The movie is a brillant mix of drama, love, and comedy. The casting was brillant with greats like Judd and Bullock.In the movie we are introduced to Siddalee Walker a women who has made her mother Vivianne mad. Vivianne always seemed heartless and distant to Sidda and when Sidda tells a reporter about her mother some things get twisted out of proportion and printed the wrong way, which makes Vivi mad. Enter the Ya-Ya's three of Vivi's friends. They feel that Sidda should know the truth about her mother and maybe she would understand. So they kidnap Sidda and start to tell her about her mother. We learn that Vivi wasn't well liked by her own mother and was seen as a bad person by her mother. Then we learn that Vivi's first love whom she never got over was killed at war which is why she hates her husband. Sidda then starts to question her current realationship thinking she'll be a bad mother and calls off her wedding. Phase two of the Ya Ya's plan. They must tell Sidda something about her mother that will change everything.Very good plot that will make you cry and laugh at the same time. This would be a good one to watch with friends or mothers.Penny Lan	1
The Long Long Trailer is a good movie but Too Many Girls is when Lucy and Desi were very young and thin but the movie Too Many Girls is awful and Forever Darling is awful	0
The Chronological Donald Vol.2 was the second box of my collection, after I happen collected the first one.The tin box contains 2 DVD9 look very precious.But the shipment made its had some ding.If you like Disney, you don't miss this treasures collection.The DVD content very classical and a lot of fun for your children	1
I used to think he was great, till I caught the Director's Cut of 'Das Boot.'  All of a sudden you're confronted with this ridiculous synthesizer music that wasn't in the original, and the spell is broken.  Let's not even talk about 'Air Force One.'  Now I've seen 'The Perfect Storm' twice, and I own the book, but I still haven't read it because I'm reasonably sure the book MUST suck if the movie is this bad.  And I'm sorry New England, but what are Gloucestermen anyways, except for great rapers of the high seas?  What will they NOT do for a buck, you might ask.  Ok, they are not as bad as the Japanese, but they all stalk the world on floating slaughterhouses like there's no tomorrow.  Watching this movie definitely made me take fish off the menu.  Sure you will find excitement aplenty, amped up to eleven.  Even experience fleeting moments when you might ponder the plight of seafarers throughout history.  I even like some of the principal actors, but in the end all they do is make a pretty bad movie slightly more interesting than it should be.  This just doesn't stand up to repeat viewings.  Unless you enjoy feeling like a sucker.  Do you	0
"I loved ""The RM"" and expected the same level out of this movie, but my husband's whole family agreed to turn it off during the bathroom scene and never watched the rest.  The teenagers didn't even want to check it out after that scene.  They also loved ""The RM"".  If you can get it from the library go ahead, but don't spend money on it"	0
I can't wait to see the original film again. I remember seeing the lemmings plunging into the sea. Thus was born the inspiration for the great PC game, Lemmings. Yes, I know that the lemmings were 'manipulated' into suicide. Nevertheless I love this movie. I hope that they don't cut the lemming sequence. Disney has promised a full restoration. Other animals that left a strong impression on me were the musk oxen in a circle being blasted with an Arctic blizzard. The hardships of an Arctic existence were beautifully photographed	1
This is one of the best G3s.  Maybe even the best.  I would have said that it was definitely the best if not for Mr.Malmsteen - the nicest thing one can say about the latter is that he knows his minor and major scales.But *I* don't want to be nice.  I want to be absolutely and unequivocally cruel when it comes to Malmsteen.He knows alternate picking, I'll give him that.  But then, so do I - and a million others.  He shouldn't be up there playing with Vai and Satriani solely because he can alternate pick faster than most (not all) people .  And yet he is.He shows over and over again, in this show, that the only thing he can do with the guitar is shred and shred and shred some more.  That's all. One of the interesting things about this DVD is that one cannot really measure the time between two consecutive shredding runs that Yngwie chooses to execute - it's less than about a second.  And this is an *average* figure.Enough about Yngwie, though he is the reason I'm writing this review - Satriani is absolutely amazing, as usual, with a brand new rendition of 'Midnight' and a nice solo at the end of 'Starry Night'.Vai, though, steals the show.  This coming from a guy who prefers Satriani.  But I can't help it - he is really that good.  And better.  'I Know You're Here'(which he plays on a triple neck Jem) contains at least seven new approaches to the same old things that you're taught at guitar school.  It is also the best song Steve Vai has ever written after 'Fire Garden Suite'. 'Juice' and 'I'm the Hell Outta Here' are also really really really good.Overall, a great DVD, though you should probably skip the parts with Yngwie in it	1
DENNIS LEARY IS HAILED AS SOME GREAT ANGRY YOUNG MAN WHO IS TRYING TO BRING THE WORLD TO RIGHTS. PERSONALLY I PREFER BILL HICKS. AT LEAST WHEN BILL DID IT HE WAS BEING ORIGINAL!!!!!!! DENNIS LEARY HAS IN MY OPINION NICKED BILL HICKS ACT IN A SIMILAR WAY TO HOW I FEEL ABOUT JOSS STONE COMPARED TO PROPER SOUL ARTISTS. SITTING IN FRONT OF A FEW LIVE VIDEOS OF A GREAT MAN AND TAKING NOTES DOES NOT MEAN YOU WILL EVER BE ONE DENNIS!DEFINATELY A MUST HAVE FOR ANYONE WHO ENJOYS COVERS BANDS...STICK TO THE ACTING DENNIS	0
"This is a surprisingly poor movie. Although it has some well-known actors, and a notable director, the material was just presented badly and predictably - like a lousy late night TV-movie with profanity inserted to liven it up.The movie makes a simplified joke of the legal system and its sterotypical failings (though legitimate in many cases). It also glosses over the grieving process of the family, ignores the normal safety warnings to the remaining child, overdoes Kiefer Sutherland's character flaws (which are considerable nevertheless), and generally oversimplifies everything into a neat package to which you already know the ending because of the spoiler title.In one particularly-bad scene, after taking martial arts classes and other measures to prepare herself mentally and physically, Sally's character simply stares open-mouthed and dumbfounded at Keifer's character when they meet on the street and he talks to her.I don't know what I missed that the 4- and 5-star reviewers like so much. I only see wide-spread mediocrity.I would only recommend this for fans of Keifer. ""Ssssssorry"", Sally, not your best role or movie. Ditto Ed Harris, whose other movies I generally like."	0
