text	labels
Finally a book just for woman athletes!  I have had sports related injuries in the past and now I know what to do to prevent them.  I thought the information was great and presented in a concise and easy to follow manner.   I recommend this book to highly	1
"The title of this book should be ""Photoshop Finishing Borders"" Dave devotes too much time and effort giving tips on framing and giving borders to your images. There are a few other tips I was happy to see, however I have to give this one a definite thumbs down. I still love you Dave. (I want my money back!"	0
I had no prior experience with music playing (other than blowing some simple tunes from a harmonica) and, yet, I found thisbook to be surprisingly easy to learn from.  It smoothly and concisely guides the reader through the key elements of piano playing, starting with one-hand playing, but quickly to two-hands, then chords, etc., and ending with sharp and flat notes.  It is well organized, has well thought out exercises, advices, and a diverse collection of (short) attractive tunes of increasing complexity (from Jingle Bells to Waltzing Matilda to Silent Night to Green Sleeves to We Shall Overcome to Minuet in G Minor).  I prefer it to other teach-yourself piano books that take much longer to cover the same skills, such as The Complete Piano Player or Piano for Dummies.  I particularly like that it gets to two-hand playing almost right away, which I feel is better preparation--even if it feels hard and slows the playing initially.  It may have helped (coordination-wise) that I have been typing for 20+ years with both hands.  If you are looking for a book that teaches all the essentials of basic piano playing in a thoughtful and concise way, then I recommend this book.If you perfer a slower pace, then maybe look elsewhere.For me, this was the perfect book to learn from. 	1
*** REFERS TO CD RECORDING ****After picking up and putting down the book countless times I finally listened to this on CD. The time and attention I didn't have for the print version came easily for the audio recording. Guiness is an engaging and enthusisatic speaker in full command of his subject matter. He draws on foundational Christian truths, historic and contemporary references, anecdotes, and a solid business acumen. He routinely distinguishes between what something is and is not (eg; vocation, calling, surrender) in unequivocal terms. Also, he consistently makes the point that the main reason for our existence is to glorify God; everything else in his presentation simply ties-back to this truth. He explains how we get distracted, how others have, and how we can correct our path, again providing examples. And unlike the Christianity Lite trend in America that often promotes wealth without work or responsibility, Guinness is explicit about the sacrifice inherent in a Christian life, using for example the lives of Leonidas, St. Francis, and Bonhoeffer. He also speaks of the joys of a truly God-centered life.I recommend THE CALL to anyone who is listening for their own call. It will help you distinguish between a calling and wish-fulfillment/fantasy, acquaint you with others who have heard their call, and inspire you to act. If you've already heard and responded to your call, you'll recognize Guinness as a fellow traveler. This 3-hour presentation was taped live at Highland Park Presbyterian Church in Dallas, Tx USA. The recording includes 3  audience Q&A sessions of about 10 minutes each. These were as informative as the main presentation, often reflecting the very questions I had while listening. Recording was produced by Wpublishinggroup.com in Nashville, TN USA	1
"I have been a fan of Sue Henry since her first Jessie Arnold mystery.  I was looking forward to reading her lastest adventure, but was very disappointed in this outing.  The characters were one-dimensional.  After discovering who the ""bad guys"" were I needed to reread part of the book for clarification.  Sue Henry has a very annoying habit of foreshadowing at the end of many of her chapters.  ""...they hadn't a notion just how decidedly things could - and would - change in the next few hours.""  Even the relationship between Alex and Jessie seemed stilted.  I realize it is difficult to create plausible mysteries for a civilian like musher Jessie Arnold, but this book tried too hard and accomplished too little"	0
"This is the best review of the JFK assassination that I have seen. There is still a large ""assassination industry,"" which can afford to find documents that you haven't read and charge you with ignorance if you haven't read them, and find 15 more if you read them. This gives a common-sense overview that seems quite reasonable. I trust it. I am always willing to consider other opinions, but the balance of evidence has always indicated that Oswald acted alone.It would be nice to have a new edition of this book.."	1
"First of all, Ike is doing the very thing that Tina always said he would do. Ike Turner will never admit to what he did to Tina. Tina stayed around him for so long because she promised that she would never leave him like ""all the others."" Ike took advantage of her. Tina her self said she cared very much for him. Cher even had seen what was going on and tried to convince Tina to leave him. Even the girls that danced with Tina on stage had whitnessed what happened.Tina did not write her autobiography to promote her career, she herself said that she did not want to talk about what happened but the public kept asking her what had went on. So she released her autobiography in 1986, well after her come-back in 1984.While Ike can try to deny it all he wants, the truth is he violently abused Tina! And considering the person Ike Turner is, I would expect him to do no less than to lie and make a pathetic-excusse of a come-back!!"	0
"When yours truly was eleven and in Reading class, ""Incident"" was required reading.  This had to be the most ridiculous book that I ever had the displeasure of reading. I mean, the boy is cared for by a badger!  Badgers are mean and ornery critters that don't much like people or even their own kind.  I did not believe it at eleven, nor do I now.Also, Eckert certainly didn't need to include some of those descriptions.  Was it really necessary to describe a mother badger eating her offspring's excrement?  What eleven-year-old wants to read about that?So, for kids who like to read long descriptive passages about things they really didn't want to know about in the first place: this book's for you"	0
"I am an author and journalist and I have to say this is the best novel I have ever read. True to the word ""haunting."	1
Stephen Hawking has crafted a masterpiece that requires only two qualities of the reader: patience and an open mind.  For those willing to take the (often substantial) time required to digest the material and accept (or even challenge) it, a awe inspiring world awaits.  This book is rightfully one of the best selling books of all time, and a must read for anyone who has any interest in the world around them	1
A great read for anyone interested in cards. I managed to pretend to my friends that I knew nothing about cards before cleaning them out after reading this book..	1
 I requested this book for my college music class. I saw many offers from b&n and other book stores and I found amazon having the best price and received the book on time. the book was in great condition and my fellow students were surprised when they heard the price and the shipping response. i totally recommend this site and book for school. The book was comprehensible and well illustrated.	1
"The book and accompanying DVD are being used in a class I am taking on Photoshop Elements 4.  Both of them make it much easier to understand what 4 is capable of and how to use the program, especially the tools.  Without instruction, complimented by 1 on 1, I would not be able to use even a small percentage of the power of 4. 1 on 1 goes step by step in 12 chapters of ""how to"" fix, enhance, organize, and share photos"	1
While this book, like its predecessor, is beautifully illustrated and a joy to read, it is the presentation of quiltmaking as a shared experience among family and friends that make both these books so special.  I loved the first so much, I had to have this one the moment it appeared and it has only served to add to my list of pending projects	1
It is basically a short review of the great book written by Zahn.  I recommend the novel and this as a refresher for later times	1
This book is trying too hard to emphasize in being funny.  It is filled with mediocre 'funny' patters that the readers are encouraged to use, but the quality of the actual magic effects demonstrated is poor.  Balancing two forks on the edge of a glass should not be considered magic.  Once you read a few samples, the reading becomes stifling, knowing that you are not going to learn anything new that other magic books cannot teach you.  Some areas are brighter: the photos are clear, and it blends magician bios and history within.  But one can do better with other books around	0
"Set in Venice at the end of World War II, Hemingway tells a romantic and touching story of the love affair between a gruff 50 year old American colonel and Renata, a young and very pretty Italian contessa.  Loss is a recurring theme--the death of many of the Colonel's subordinates in combat, the break-up of his earlier marriage to a career woman, and the severe injury to one of the Colonel's hands from which he suffers constant pain.  The Colonel may also be dying and his time left with his young lover may be very short.What gives the novel so much poignancy and resonance is the great devotion Renata and the Colonel have for one another.  Renata seeks to comfort the Colonel and implores him to relate to her the worst of his combat experiences so that he may relieve some of his bitterness.  The Colonel lovingly calls Renata, ""daughter.""Hemingway tells this tale in the deceptively simple, direct, and matter of fact style for which he is justly celebrated.  I could have done without the duck hunting sequences and some of the Colonel's more obvious macho behavior, but Hemingway, being Hemingway, understandably could not.This is a lovely and sad story, filled with the yearnings of its two lead characters"	1
"I am a GIGANTIC James Brown fan, I have 100 albums, 130 singles, I've met him 5 times, seen him live over 100 times since 1971, had lunch with him in NYC, and I am the 'Paul' in the JB section of Gerri Hirshey's nice history of soul music NOWHERE TO RUN, but if this book was written by James Brown or if he even had much to tell the writer, I'll eat my refrigerator. It is so full of errors that it is laughable. One of the most glaring errors was when Mr. Brown 'supposedly' said, ""SAY IT LOUD was where funk started"" or something to that effect. That is so ridiculous. James Brown would NEVER say such a thing! Any student of funk knows that COLD SWEAT was the quintessentional funk piece and it is not even mentioned in the book!!! The style of Mr. Brown's sentences that are attributed to him sound NOTHING like him. I have no idea why this was put out. The other 'autobiography' written over a decade ago was more relevent and much better written, THE GODFATHER OF SOUL by JB and Bruce Tucker. Someone, (Alan Leeds?) needs to write a 600 page comprehensive biography of Mr. Brown with much more detail."	0
I bought this audio CD set at the Borders store, without the opportunity to preview the narration. Had I been able to do so, I probably never would have purchased it, let alone paid full bookstore price for it. But I needed an audiobook for my long drive the next day, so I relented. Lesson learned.The audio quality is very insonsistent, at at times very poor, having been transcribed from the original audiotape recording. While the author is obviously greatly informed on the historical and geopolitical details of the Middle East, it does read very much like a history text. With the amount of detail presented, and the wide scope of coverage from one end of Europe reaching into the former Soviet states and beyond, one immediately feels the need for visual aids (maps, timelines, etc.) as guidance. The reader's narration is monotononous, with a very constant cadence which dulls the senses. Each sentence sounds the same as the last. This has the unfortunate effect of rendering each piece of information presented as no more significant than any other, and so all of the events seem to be lost to obscurity. After a while, the narration becomes little more than background noise. No information is retained by the listener	0
This is a decent book on photographing artwork -- but not the the most comprehensive.  The strengths of this book are that Mr. Saddington (1) discusses the use digital media, and (2) makes the process of photographing artwork very user-friendly by providing great visual references throughout.  The user-friendly aspect is the book's strongest selling point, especially for artists who are new or novices at photography, or visually oriented (i.e., no patience for reading instructions that come with few or no pictures).  Mr. Saddington's book provides pictures of what makes a bad negative exposure/photograph, and provides a concise explanation for these results, and does the same for an example of a good negative exposure/photograph.  He also provides illustrations of setting up equipment and artwork for photographing.  The weakness of this book lies in the general details provided ... unfortunately, Mr. Saddington provides a limited amount of helpful hints and leaves out specific details for for problem shooting ... I base this opinion on my comparison of this book with a book called &quot;Photographing Your Artwork&quot; by Russell Hart.  If you buy Mr. Saddington's book, I'd recommend supplementing it with the purchase of Mr. Hart's book.  The two books complement each other.  Where Mr. Saddington's book lacks in details, Mr. Hart's book fills in the information gaps.  On the other hand, Mr. Hart's book is very text heavy and has very few illustrations ... so if you're a visually-oriented person, Mr. Saddington's book would easily compensate in the area of illustrating this very important process.  Again, Mr. Saddington's book is decent, but it should be used as a supplemental reference, especially for the visually-oriented person	0
I was a little wary about the title but this was not at all about weight gain and/or loss; weight was incidental. In this fiercely intelligent novel, Dorothy and Justine are both desperately lonely women, both victims of abuse, and yet are different in other ways. Their parents often failed them, their childhood was often full of shame and self-sabotage, but Gaitskill writes this with complexity, always aware that a victim can also be a victimizer. Gaitskill is never sentimental. Underneath her narrative, underneath the pain and the sex scenes (which are never fully loving) and the disappointments and loneliness, is a raging anger at the inability of human beings to connect - on race, on class, but mostly on gender. I sensed that Anna Granite, the intellectual whose shadow dominates this narrative, and who is the reason Dorothy and Justine first meet, is Gaitskill's platform for displaying her keen intellect; and sometimes there is a hint of didactism. But this is a minor quibble. The last section moved me very much and proved that although Gaitskill abhors sentimentality, she can certainly do sentiment well. `Humanity' is a word often found in this book. Our sexuality is connected to our humanity. Our ability to treat other human beings like human beings is what makes us human. In the end, Gaitskill's brilliant, wonderfully feminist novel was, for me, about how easily we strip each other of our humanity.	1
Unless you are interested in reading one chapter after another plugging Bear Spray, don't waste your time.  The stories are all re-hashed versions of nearly identical situations; Man goes into the wilderness-Man sees bear-Man uses UDAP Bear Spray on bear-bear retreats.  This book is one long advertisement for UDAP!!  My book was actually misprinted, missing 50 pages right in the middle.  Initially I wanted to return my book for a complete one but, after reading the rest of 223 pages, I didn't want to waste any more of my time with this ONE story	0
I was barely able to finish this book. Armstrong makes fun of vampires and witches, etc. by dragging in all the cheesy pop culture references she can think of. This made it very hard for me to take her characters seriously. I might have been able to swallow the idea of Cabals (giant glitzy corporations run by sorcerors; it's unclear why they don't just take over the world and have done), but Armstrong really lost me during the 20-page extended send-up of Anne Rice's vampires. This genre is rapidly sinking into self-referentialism, and Armstrong is the worst culprit. In Industrial Magic, she ruins what could have been a perfectly good story with these unfunny namechecks and rebuttals to writers who are actually better than she is. On top of that, the viewpoint character, Paige, is unfortunately named: she's as flat and boring as the pages she's written on. Her central relationship is with her boyfriend, Lucas, but their coupleship seems to revolve around the trading of sexual favors. Are we supposed to think this is cute and funny? Take-home project for Armstrong: next time, try putting some genuine emotion into your work	0
This book is outdated for the 21st century. The basics are there and in great detail but most of the information is useless for today	0
"Noam Chomsky has thrived greatly in this great country of his, yours, and mine - the United States of America.  He has made millions of dollars teaching, lecturing, selling his books, and investing.  His world-wide fame in psycholinguistics is well-deserved.  His infamy is merited for his lack of loyalty to his own Jewish ethnicity and the U.S., in spite of the fruits he has received by being a citizen of the United States.  He has repaid this country in bile with his incredibly biased analysis of American foreign policy.  He goes way beyond a balanced multiculturism, when he always ranks the U.S. and Israel as foremost among the terrorist forces in the world now, and even in history.  His distrust of any authority, benign or otherwise, is reflected in his dogmatic and unexamined support of the ""underdog,"" even if that underdog is a suicide bomber or a major terrorist organization such as Al Queda or Hezbollah.  Yet since 1955, hypocrite Chomsky has worked for the ""overdog"" Massachusetts Institute of Technology, which has actively and enthusiastically participated in the development of weapons of War and mass destruction, and continues to this very day.Chomsky trumps his own potential for gifted analytic objectivity with his simple hatred of the United States and the Jewish State.If he were not so attached to the freedom of making money, earning the adulation of the American Left, and freedom to express himself, he might be able to give more direct and personal support for our enemies and his friends by taking up residence in North Korea, Iran, or Syria.  Let us hope he retires outside of our homeland that he hates so much, the United States of America.  God Bless America, which will continue to give Chomsky the right to speak, teach, and make lots of money.Raybo"	0
This book does a fine job explaining the facts of Biblical archaeology. The latest discoveries are listed which makes it a solid addition to the book &quot;The Bible as History.&quot	1
Although the photographs are dated, the material is classic.  This book is a must for anyone who is involved with design or review of open spaces.  It shows how people use open space and identifies the common elements of  successful spaces.  While the elements all seem logical, the book shows how  we often fly in the face of logic when using these spaces.  The book  focuses primarily on plazas and small parks in New York City, but includes  a section for smaller cities with low rise buildings.  The information can  also be applied to parks in any size town.  This book is a facinating case  study in social ecology	1
I'm a Wiccan who formally practices within a traditional Gardnerian coven, but practices eclectically within my private practice. I read this book because I had heard that it was recommended to my local library by a Christian; purportedly, Wicca's Charm was written by an impartial writer. Immediately, you realize that this isn't true. Catherine Sanders has a clearly stated agenda: that Wiccans are simply misguided and  misunderstand that what they long for is offered by Christianity. I could write a long review debating the merits of Sanders' arguments. Instead, I suggest that you consider this if deciding whether to read this book which Sanders claims to have thoroughly researched. She relies on the writings of Margot Adler, Carol Christ, Starhawk and Phyllis Curott (with barely a nod to Scott Cunningham and Ronald Hutton) to draw many of her conclusions. Yet, missing from her notes are such writers as the Farrars, Merlin Stone, Raymond Buckland, Isaac Bonewits, Patricia Crowley, and the Matthews, to name just a few outstanding contributors to Neopaganism's base of knowledge. Too often, Sanders relies on the statements of young Wiccans she interviewed who come across as silly and naive. In another case, she bases her thesis that women's spirituality (e.g., Goddess worship)is misguided and that Christianity fits the same spiritual needs that women are seeking via ONE speech that she heard Margot Adler give shortly after 9/11. Sanders requests both Christians and Neopagans to read her book with an open mind. A fair request. But as you're reading, closely check out her endnotes and analyze for yourself if this book was truly researched with objectivity in mind, or whether Sanders limited herself to sources that would support her belief that Christianity has everything that a Wiccan desires. One needs to go no further than to consider that as Sanders attempts to persuade the reader that Christianity has always embraced the value of women that not once does she analyze the epistles of Paul.	0
Extremely difficult to dig through the excessive examples in order to find the relevant theorems and results. Because of this, the problems at the end of each chapter become exercises in tedium, as more time is spent searching for the necessary theorems in the text than in actually working out the solution. I do not recommend	0
This book is a gem that is filled with ideas from many of THE BEST speakers in the world. What a great resource! It is my favorite book now for ideas on how to be more &quot;impactful&quot; in my message to the audience.  This reminds me of one of my other classic favorites, Think and Grow Rich.  I'm ordering another copy for a friend today	1
It takes indeed some real power to get so many five-star reviews for such shallow writing.  This book is a very poor way of handling thw well-known concept of paradigms and paradigm shifts.  If you are at all familiar with these concepts simply forget buying this book as (just because you paid money for it) you will naturally be inclined to read it and this will be a total waste of time and energy.  There are so many books on creativity, innovative thinking and innovation; look for them.  This is a book on nothing: was it a busines book on business models?  Was it a cookbook for personal development?  What was this for god's sake, apart from being an insult on iltelligence	0
This is basically a commercial pitch for Dr. Murad's spas and products. Unless you are planning on buying his regime, he gives very, very scant information about how you could accomplish the program using other, less expensive products. Don't expect an easy how-to giving you day by day advice of supplements and skin care. It's not here. I decided to buy this based on other's good reviews. Now I'm thinking that they were written by employees. I was very disappointed	0
Margaux with an x is about a young lady who seems to have it all. Beauty,Popularity and can do about anything without getting into trouble at home. Yet she is not happy she holds a dark secret that happened to her when she was young.She is tired of every boy drooling over her and wanting to date her and most having no content to them.  She has a gambler as a father and a mother who just watches television all day. Her life takes a different turn when she meets Danny. He is the total opposite of all the guys she has dated. He is a year behind her in high school he is thin and is not shapely, yet they both start a bond with each other. The book was interesting but after awhile I got tired and could not keep up with the constant bantering and sarcasm of the main characters	0
I really enjoyed this book as I do all of her Tamara Hayle Mysteries. I wasn't really surprised with the ending but I still enjoyed it and recommend that you read it. I'm ready for the next Tamara Hayle installment I hope Basil is in the next one.	1
"This story should have and COULD HAVE been really good. It presents a great concept, but the story is just so poorly crafted. It is VERY sexist, the prose is stiff, and the plot is dull. I will concede that it was interesting at times; it kept me reading, but I really didn't get much out of it. I can only praise Heinlein for including the ""intelligent conversation"" which takes place after the press conference, where there is a great explantion on why the English language is so difficult to learn. The whole story is just very odd. Do read it though. It's a title to read if you wish to be considered ""well read."" Despite its faults, Valentine Michael Smith will be a character in literature that will never be forgotten, just as we will never forget Atticus from ""To Kill A Mockingbird."""	0
This is not a good study guide for an employment law class.  Too basic and general.  This may be good for a business owner wanting basic info about hiring/firing etc, but they would definitely still need to seek the advice of an attorney	0
I'm a high school freshman studying Romeo & Juliet and I cannot understand hardly any of it. I found this book at a Borders bookstore and I have been reading it and it is extremely helpful. There's a line-by-line translation that makes a ton more sense. Buy this if you're having trouble with R&J	1
The author dwells too much on knife fighting rather than the knives.  I found the book to be a disappointment	0
Did we need a Gore Vidal reader? The author is something of a long-winded blowhard, commenting at length (and I mean LENGTH) on every topic imaginable. In that respect he is America's Voltaire, creating reams of comment and interpretation on politics, the arts, and religion and morals. It's hard to say where Vidal fits in the framework of 20th century criticism, as he is not a conventional leftist. Because of his iconoclasm, this collection can only inform the reader about Gore Vidal, not his times nor any intellectual or political movement. All that said, Vidal is a great essayist and a droll wit. This book is much too much for the casual reader -- stick to one of his many shorter collections instead -- but for a Vidal fan (or, say, a reader of &quot;The Nation&quot;) this book is worth the time commitment	1
"I'm really disappointed in this book, because the author seems to imply that you can have ANYTHING you want, but that is just not the case.  It's a deceptive title.  I can honestly say that this book is worthless and is not going to help you; you're better off practising Feng Shui and hanging little crystals in your house than reading this book (and I'm not knocking Feng Shui, I practise it myself).  People like the author of this book just want to make a quick buck at your expense.  In the end, you'll just feel worse off, looking for the ""next big thing"" to promise you some more snake oil.Another fact I'd like to point out is that this author sells this book in CD format for around $60.00 (I got a flyer in the mail).  If he is truly living life according to his principles why would he even charge for these so-called ""secrets,"" doesn't that go against his own moral values?  One of the gimmicks of the CDs is that you can learn the secret sound of ""creation,"" as if chanting ""Ahhhh"" is going to make everything alright.  Thanks to Dyer and others like him, I am completely against any sort of ""positive thinking"" Guru.  They are only after YOUR money (while you keep wishing you had more).*Btw, you might be interested to know that after reading this book, you're only going to find out that the BIG CATCH is that Manifesting Your Destiny, according to the author, ONLY applies to spiritual matters.  Huh?  Yes.  The entire book promises you can have anything you want, but it has absolutely nothing to do with material prosperity.  The author also wants you to know that if your desire is not in accordance with ""God's"" plan, you don't have a chance either.  Thought I'd mention that before you read this book and end up feeling cheated!"	0
This was required reading for my British Literature class. It's the only novel in the class that I struggled with and only struggled from boredom. It is entirely possible that I just do not understand the genius that is Forster, but I did not enjoy this novel. A lover of Forster or Modernist writing might enjoy it more. It must be a classic for a reason.	0
This was an amazing read. I couldn't put it down.If you like CSI, then you will love this books. The forensics are very interesting. You would never guess who the killer is! I was totally shocked when I got to the end	1
I was eager to read this book only to find it a terrible dissapointment.  One would think that a 'scholar' such as he would have at least a basic understanding of the Hebraic roots of Judeo-Christianity.  It was obvious that he clearly was clueless to the known Messianic signs spoken of in the Gospels.  He is also clueless to the Pharisidical Judaism of the time..not comprehending that all of Christ's teachings were completely in keeping with true Judaism. All of which can be found in contemporary Rabbinical teachings of His time. This book, which some unfortunate readers will swallow as truth will only continue to propagate a backward understanding of the gospels.  Like it or not..the New Testament writings are Hebraic and explain what fulfilled Judaism is.  Those who need to divorce Judaism from Christianity are offering a church which is already confused, just more confusion. It is through studying the Hebraic roots that we even begin to understand the 'difficult' sayings of our Lord; 'fullfillment of the Law', binding and loosing (the Law)..etc as well as the parables.  The delivering of the deaf mute..was a Messianic sign, because the Rabbi's knew that 'they' had to ask the said demon its name but He did not.  Lazerus's resurrection was a Messianic sign because the Rabbi's believed that anyone could come back to life during the first 'three' days after death.  Cleansing of a leper was  Messainic sign because the Rabbi's understood that it was a 'divine' punishment, that only God could lift. How else can we link Isa 53 with the 'stripes' He was to received as part of fulfilling the punishment the Law required for transgression, and yet 'minus one'. Had our Lord transgressed the Law, then the Jews themselves could have legally killed Him.  Remember Paul (Saul)?  He also does not understand John and his huge part in the whole picture, in that the Kingdom 'began' with John.  He was the 'breachmaker' as fortold in prophecy.  This is Hebraic roots 101.  People, please study the Hebraic roots of Christianity and do not waste your time with this book. The fact that he keeps defending his position as 'not' anti-semetic, should give you a clue	0
A serious snooze fest.  Of course, if you are a huge Kim Newman fan, you'll be pleased; literally every other story in the book is one.  If you must read this book, check it out from the library; at least that way you won't be wasting your money	0
When I was a senior in high school I decided to take correspondence courses instead of attending a regular school. This was the text used for my creative writing class. I absolutely loved it and have been trying to snag a copy of it ever since. This book is GREAT at giving you ideas for how to make up your own work of fiction even if you never tried before. I would highly recommend it to anyone who is interested in seeing where their imagination can take them	1
"Other reviewers have taken pains to outline the ""plot"" of this baby boomer bodice ripper. Suffice it to say author Kathryn Harrison, scrupulously adhering to some private conviction that ""more is better"" , offers estrangement between identical twins, loss of a child, incest, paternity confusion, mid-life crisis and spiteful erotomania as it crops up in the life of one understandably confused New York shrink. This reader was aching for the hero, Will, to book himself onto Jerry Springer while feeling immensely shortchanged by lines from Ms Harrison like ""It's just...it's...What is it? Will doesn't have a word for what he feels."" (Perhaps the character lacks the emotional vocabulary to communicate with the reader: the author, however, should not. In any case, those are lousy, lazy sentences among so many examples.)In addition to being insufferably, cartoonishly silly, the book is wounded by a dreary internal structure. Bad things happen to Will-the-shrink, Will then regurgitates them at length to HIS shrink, then buttonholes his wife to regurgitate what happened, what he thinks happened, and what he thinks about what his shrink thinks. As for Ms Harrsion's ""famous"" sex scenes. They practically lie on their backs, fondling their adverbs and panting for Penthouse approval: ""She's unbelievably wet and tight and impossibly, almost unnaturally, slippery.""""Envy"", by the way, is Ms Harrison's 11th book and she should, by now, be getting things more right than wrong"	0
"I agree with the reviewer who said this work is boring. It seems Roth is trying to glorify Philip Roth and not the characters. He goes on and on describing the overwhelming feelings zuckermann has for ""the swede"", without letting us know who the Swede really is. Roth should let the characters tell the story or try to use less erudition in his narration.It gets to the point where the reader loses interest in finishing the book. I loved the plot against american because it was more character based than philosophizing about about the historical context of the times"	0
A well-researched look at aviation that reminded me of the novels of Nevil Shute.My favorite chapter was Friday Norton QA 11:50am. A perfect description of the working methods of a certain veteran TV newsman who just retired at age 88.Of course there are plot holes. The heroine a single mom researching the cause of an air incident is in jeopardy from union thugs and has initially has guards. But as the jeopardy increases, the guards aren't there. No followup mention. What happened to them?Some vulgarity in language.But all in all, a great fun read.	1
"This is one of the worst-written programming books I have seen yet.  I'm sorry I bought it.  It appears to be written by a man who knows quite a bit about finance, and dangerously little about C++ programming.  Duffy's review correctly describes the main flaws.  I would add that (1) The book is not structured to build upon OO, GOF Patterns, or STL design principles; (2) The code does not follow even basic C++ coding conventions; (3) The images (screenshots) are agonizingly UNREADABLE; (4) The code listings are in ITALICS using a variable-pitch font [is COURIER font code listing so difficult to include in a $100 book???]; (5) No over-arching component object model is suggested ANYWHERE in the book.Some of the efforts at brevity are just plain WRONG or even DANGEROUSLY WRONG to teach beginning programmers.  For example, Pg 19 Data Types section:----------------int - holds integer numbers up to a little over 2 million, for example, ""int I = 2000000;.""long - same as int.----------------WRONG, PROFESSOR!  This is not only a syntactically incorrect example, but a just plain wrong assertion.  If the reader does not know how to determine the (platform-specific) size of an ""int"" or ""long"", then the author has only served to confuse the matter further!Furthermore, I consider it a ""cheapskate"" tactic to ask readers to pay for the code from this book in electronic form (particularly when the book's code listings are so sloppy).  That said, I would not use the code, even if it had been supplied for free ... but it *might* have been interesting to have something to play around with...Have any of the reviewers actually USED any code from this book without substantial refactoring?The only use I could see for this book is for intermediate-advanced fin-techs, who want to review a few general algorithms for selected derivative calculations (futures, forwards, etc) ... but just be prepared to squint and suffer through reading the code"	0
I must have missed something about this book.  I can't believe that Minority Report and Total Recall, two movies that I did enjoy, came from this author.  The stories seem to be missing something.  Perhaps, this version should not have been the first works by this author for me to have read	0
The book was less than I expected and it is brand new thanks a lot	1
"I am a chemistry major and so I really like this book, however when I initially started o-chem, I did get a little intimidated by perusing through this textbook. So I suggest, to people who were in a similar position as me to also have a look at Hornback or McMurry. The text isnt an ""Advanced"" textbook perse (after a good grounding in the basics for three days, I found this book quite user friendly), its organization is completely different to most other o-chem textbooks and its presentation of ideas is purely mechanistic. Both of which are ideally good things for chemistry majors who require the quintessential knowledge of structure and its impact on function and reactivity.An examples is that when introducing orbitals, and orbital interaction; Greeves et al quickly go to HOMO and LUMO based discussions and their impact on bonding and antibonding.Wade and McMurry leave this, one of the most important principles in defining nuclephiles and electrophiles till later.A second example would be the appropriate structural implications of nucleophiles and electrophiles with respect to vacant orbitals, lone pairs and charge. These are the things used to identify em.As such, the book isnt fragmented. Each chapter has its specific niche topic and thereofore individuals get a complete understanding of various topics and their implications on the overall organic chemistry. Chapters are well referenced so if, say you are only interested in NMR then you can skip chapters and read only those pertaining to that subject and yet still get a good understanding. Most textbooks act like a stupid monologue, miss a passage and you'd completely miss organic chem.The chapter on reaction mechanisms is excellant, it actually is better than most primers developed in explaining this concept (i.e. Jacobs). However, the organization and the concentration of information within chapters may be daunting to individuals who havent had enough experience in general chemistry. Principles of structure and reactivity are assumed knowledge. Organic chemistry in most universities are taken by biology and chemistry majors. FOr individuals who are only doing one unit of organic chemistry; I would suggest you look elsewhere. A substitute (a less difficult but equally comprehensive textbook for people lacking experience in chemistry) is Hornback's which is renowned for its lucid mechanistic explantion of organic chemistry."	1
The purpose of Nessus is to provide an Open Source Solution for network auditing on all Unix like systems.  This book not only details using Nessus but also comes with a CD containing the program, as well as Ethereal, Snort, and Newt (a port of the program to the Windows environment).What is a network assessment?  At its basic level it is an attempt to detect a live system and then identify the computing environment, services, applications, and vulnerabilities on that system.  Basically there are two types of assessment - internal and external.  An internal assessment is done over the local network and external is done from outside the LAN.  Nessus will do both types and the book details how to do either, or both of them.The authors do an excellent job of detailing installation, setup, and how to interpret the results of a scan as well as various factors that can affect the report.  One of the parts not to be missed is the discussion of not only the benefits but also the potential problems of scanning your system.  Some of the vulnerability types scanned for include buffer overflows, default passwords, backdoors, information leaks, and denial of service.The Nessus scripting language is covered in detail in Appendix A instead of the main portion of the book; a choice I appreciated very much as it allowed the flow of the book to not be interrupted by such a highly technical section.  With Open Source products there generally is no organized technical support phone number you can call of help.  So, the authors include information on how to get help via the Nessus User Community, mailing lists, and archives.Nessus Network Auditing is a highly recommended book for anyone interested in auditing their network to find potential problems before they become reality	1
Why in the world would anyone publish a writer's bread and butter notes to his agent?  Besides the money, I mean.  There are a couple or three interesting fulminations against this publisher or that editor, whom Heinlein feels did him dirty.  But in the main this body of correspondence is of zero interest to any but the most complete worshipers of the sf master.  Just enjoy the stories, and nevermind the workaday business of how they got published	0
